confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,deadIncr,highDangerCount,midDangerCount,suspectedCount,suspectedCountIncr,countryCode,provinceName,provinceCode
9,9,0,0,9,9,20200122,0,0,0,0,0,0,CHN,安徽,AH
15,6,0,0,15,6,20200123,0,0,0,0,0,0,CHN,安徽,AH
39,24,0,0,39,24,20200124,0,0,0,0,0,0,CHN,安徽,AH
60,21,0,0,60,21,20200125,0,0,0,0,0,0,CHN,安徽,AH
70,10,0,0,70,10,20200126,0,0,0,0,0,0,CHN,安徽,AH
106,36,0,0,106,36,20200127,0,0,0,0,0,0,CHN,安徽,AH
152,46,0,0,152,46,20200128,0,0,0,0,0,0,CHN,安徽,AH
200,48,2,2,198,46,20200129,0,0,0,0,0,0,CHN,安徽,AH
237,37,3,1,234,36,20200130,0,0,0,0,0,0,CHN,安徽,AH
297,60,3,0,294,60,20200131,0,0,0,0,0,0,CHN,安徽,AH
340,43,7,4,333,39,20200201,0,0,0,0,0,0,CHN,安徽,AH
408,68,7,0,401,68,20200202,0,0,0,0,0,0,CHN,安徽,AH
480,72,14,7,466,65,20200203,0,0,0,0,0,0,CHN,安徽,AH
530,50,20,6,510,44,20200204,0,0,0,0,0,0,CHN,安徽,AH
591,61,23,3,568,58,20200205,0,0,0,0,0,0,CHN,安徽,AH
665,74,34,11,631,63,20200206,0,0,0,0,0,0,CHN,安徽,AH
733,68,47,13,686,55,20200207,0,0,0,0,0,0,CHN,安徽,AH
779,46,59,12,719,33,20200208,1,1,0,0,0,0,CHN,安徽,AH
830,51,73,14,754,35,20200209,3,2,0,0,0,0,CHN,安徽,AH
860,30,88,15,768,14,20200210,4,1,0,0,0,0,CHN,安徽,AH
889,29,108,20,777,9,20200211,4,0,0,0,0,0,CHN,安徽,AH
910,21,128,20,777,0,20200212,5,1,0,0,0,0,CHN,安徽,AH
934,24,166,38,762,-15,20200213,6,1,0,0,0,0,CHN,安徽,AH
950,16,198,32,746,-16,20200214,6,0,0,0,0,0,CHN,安徽,AH
962,12,232,34,724,-22,20200215,6,0,0,0,0,0,CHN,安徽,AH
973,11,266,34,701,-23,20200216,6,0,0,0,0,0,CHN,安徽,AH
982,9,293,27,683,-18,20200217,6,0,0,0,0,0,CHN,安徽,AH
986,4,361,68,619,-64,20200218,6,0,0,0,0,0,CHN,安徽,AH
987,1,424,63,557,-62,20200219,6,0,0,0,0,0,CHN,安徽,AH
988,1,500,76,482,-75,20200220,6,0,0,0,0,0,CHN,安徽,AH
989,1,567,67,416,-66,20200221,6,0,0,0,0,0,CHN,安徽,AH
989,0,620,53,363,-53,20200222,6,0,0,0,0,0,CHN,安徽,AH
989,0,648,28,335,-28,20200223,6,0,0,0,0,0,CHN,安徽,AH
989,0,692,44,291,-44,20200224,6,0,0,0,0,0,CHN,安徽,AH
989,0,727,35,256,-35,20200225,6,0,0,0,0,0,CHN,安徽,AH
989,0,764,37,219,-37,20200226,6,0,0,0,0,0,CHN,安徽,AH
990,1,814,50,170,-49,20200227,6,0,0,0,0,0,CHN,安徽,AH
990,0,842,28,142,-28,20200228,6,0,0,0,0,0,CHN,安徽,AH
990,0,868,26,116,-26,20200229,6,0,0,0,0,0,CHN,安徽,AH
990,0,888,20,96,-20,20200301,6,0,0,0,0,0,CHN,安徽,AH
990,0,917,29,67,-29,20200302,6,0,0,0,0,0,CHN,安徽,AH
990,0,941,24,43,-24,20200303,6,0,0,0,0,0,CHN,安徽,AH
990,0,956,15,28,-15,20200304,6,0,0,0,0,0,CHN,安徽,AH
990,0,970,14,14,-14,20200305,6,0,0,0,0,0,CHN,安徽,AH
990,0,979,9,5,-9,20200306,6,0,0,0,0,0,CHN,安徽,AH
990,0,981,2,3,-2,20200307,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,3,0,-3,20200308,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200309,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200310,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200311,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200312,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200313,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200314,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200315,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200316,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200317,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200318,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200319,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200320,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200321,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200322,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200323,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200324,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200325,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200326,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200327,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200328,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200329,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200330,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200331,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200401,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200402,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200403,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200404,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200405,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200406,6,0,0,0,0,0,CHN,安徽,AH
990,0,984,0,0,0,20200407,6,0,0,0,0,0,CHN,安徽,AH
991,1,984,0,1,1,20200408,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200409,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200410,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200411,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200412,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200413,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200414,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200415,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200416,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200417,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200418,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200419,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200420,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200421,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200422,6,0,0,0,0,0,CHN,安徽,AH
991,0,984,0,1,0,20200423,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,1,0,-1,20200424,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200425,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200426,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200427,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200428,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200429,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200430,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200501,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200502,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200503,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200504,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200505,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200506,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200507,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200508,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200509,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200510,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200511,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200512,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200513,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200514,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200515,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200516,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200517,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200518,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200519,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200520,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200521,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200522,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200523,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200524,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200525,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200526,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200527,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200528,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200529,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200530,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200531,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200601,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200602,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200603,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200604,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200605,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200606,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200607,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200608,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200609,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200610,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200611,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200612,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200613,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200614,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200615,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200616,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200617,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200618,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200619,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200620,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200621,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200622,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200623,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200624,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200625,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200626,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200627,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200628,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200629,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200630,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200701,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200702,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200703,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200704,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200705,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200706,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200707,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200708,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200709,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200710,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200711,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200712,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200713,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200714,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200715,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200716,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200717,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200718,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200719,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200720,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200722,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200724,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200725,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200726,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200727,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200728,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200729,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200730,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200731,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200801,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200802,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200803,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200804,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200806,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200807,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200808,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200809,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200810,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200812,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200813,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200814,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200815,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200816,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200817,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200818,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200820,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200821,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200822,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200823,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200824,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200825,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200826,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200827,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200828,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200829,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200830,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200831,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200901,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200902,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200903,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200904,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200905,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200906,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200907,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200909,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200910,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200911,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200913,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200914,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200915,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200919,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200920,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200921,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200922,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200923,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200924,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200925,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200926,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200927,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200928,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20200929,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201001,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201002,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201003,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201004,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201005,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201006,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201007,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201008,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201009,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201010,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201011,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201012,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201013,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201014,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201015,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201016,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201017,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201018,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201019,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201020,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201021,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201022,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201023,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201024,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201025,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201026,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201027,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201028,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201030,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201031,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201101,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201102,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201103,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201104,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201105,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201106,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201108,6,0,0,0,0,0,CHN,安徽,AH
991,0,985,0,0,0,20201109,6,0,0,0,0,0,CHN,安徽,AH
992,1,985,0,1,1,20201110,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201111,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201112,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201114,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201115,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201117,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201118,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201119,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201120,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201121,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201122,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201123,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201124,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201125,6,0,0,0,0,0,CHN,安徽,AH
992,0,985,0,1,0,20201126,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,1,0,-1,20201127,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201128,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201129,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201130,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201201,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201202,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201203,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201204,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201206,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201207,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201208,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201209,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201210,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201211,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201212,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201213,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201214,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201215,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201216,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201217,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201218,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201219,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201220,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201221,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201222,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201223,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201224,6,0,0,0,0,0,CHN,安徽,AH
992,0,986,0,0,0,20201225,6,0,0,0,0,0,CHN,安徽,AH
993,1,986,0,1,1,20201226,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20201227,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20201228,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20201229,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20201230,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20201231,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20210101,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20210102,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20210103,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20210104,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20210105,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20210106,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20210107,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20210108,6,0,0,0,0,0,CHN,安徽,AH
993,0,986,0,1,0,20210109,6,0,0,0,0,0,CHN,安徽,AH
993,0,987,1,0,-1,20210110,6,0,0,0,0,0,CHN,安徽,AH
993,0,987,0,0,0,20210111,6,0,0,0,0,0,CHN,安徽,AH
993,0,987,0,0,0,20210112,6,0,0,0,0,0,CHN,安徽,AH
993,0,987,0,0,0,20210113,6,0,0,0,0,0,CHN,安徽,AH
993,0,987,0,0,0,20210114,6,0,0,0,0,0,CHN,安徽,AH
993,0,987,0,0,0,20210115,6,0,0,0,0,0,CHN,安徽,AH
993,0,987,0,0,0,20210116,6,0,0,0,0,0,CHN,安徽,AH
993,0,987,0,0,0,20210117,6,0,0,0,0,0,CHN,安徽,AH
993,0,987,0,0,0,20210118,6,0,0,0,0,0,CHN,安徽,AH
993,0,987,0,0,0,20210119,6,0,0,0,0,0,CHN,安徽,AH
993,0,987,0,0,0,20210120,6,0,0,0,0,0,CHN,安徽,AH
994,1,987,0,1,1,20210121,6,0,0,0,0,0,CHN,安徽,AH
994,0,987,0,1,0,20210122,6,0,0,0,0,0,CHN,安徽,AH
994,0,987,0,1,0,20210123,6,0,0,0,0,0,CHN,安徽,AH
994,0,987,0,1,0,20210124,6,0,0,0,0,0,CHN,安徽,AH
994,0,987,0,1,0,20210125,6,0,0,0,0,0,CHN,安徽,AH
994,0,987,0,1,0,20210126,6,0,0,0,0,0,CHN,安徽,AH
